# lgT[K] lgg[cm/s2] mu lgE[keV] lgI[erg/s/cm2/sr/keV]
# MAGNUS, fatia theta_B = 0 graus; lg I = lg(B_E(T_ef)) + lg w
6.60206 14.3800 0.591717 -0.04876 21.23291
6.60206 14.3800 0.591717 -0.03100 21.24593
6.60206 14.3800 0.591717 -0.01324 21.25786
6.60206 14.3800 0.591717 0.00452 21.26931
6.60206 14.3800 0.591717 0.02228 21.27897
6.60206 14.3800 0.591717 0.04004 21.28818
6.60206 14.3800 0.591717 0.05780 21.29608
6.60206 14.3800 0.591717 0.07556 21.30283
6.60206 14.3800 0.591717 0.09332 21.30881
6.60206 14.3800 0.591717 0.11108 21.31295
6.60206 14.3800 0.591717 0.12884 21.31651
6.60206 14.3800 0.591717 0.14660 21.31830
6.60206 14.3800 0.591717 0.16436 21.31899
6.60206 14.3800 0.591717 0.18212 21.31856
6.60206 14.3800 0.591717 0.19988 21.31621
6.60206 14.3800 0.591717 0.21764 21.31305
6.60206 14.3800 0.591717 0.23540 21.30778
6.60206 14.3800 0.591717 0.25316 21.30135
6.60206 14.3800 0.591717 0.27092 21.29335
6.60206 14.3800 0.591717 0.28869 21.28349
6.60206 14.3800 0.591717 0.30645 21.27240
6.60206 14.3800 0.591717 0.32421 21.25903
6.60206 14.3800 0.591717 0.34197 21.24424
6.60206 14.3800 0.591717 0.35973 21.22749
6.60206 14.3800 0.591717 0.37749 21.20886
6.60206 14.3800 0.591717 0.39525 21.18832
6.60206 14.3800 0.591717 0.41301 21.16571
6.60206 14.3800 0.591717 0.43077 21.14100
6.60206 14.3800 0.591717 0.44853 21.11413
6.60206 14.3800 0.591717 0.46629 21.08513
6.60206 14.3800 0.591717 0.48405 21.05338
6.60206 14.3800 0.591717 0.50181 21.01997
6.60206 14.3800 0.591717 0.51957 20.98323
6.60206 14.3800 0.591717 0.53733 20.94458
6.60206 14.3800 0.591717 0.55509 20.90298
6.60206 14.3800 0.591717 0.57285 20.85785
6.60206 14.3800 0.591717 0.59061 20.81127
6.60206 14.3800 0.591717 0.60837 20.75942
6.60206 14.3800 0.591717 0.62613 20.70676
6.60206 14.3800 0.591717 0.64389 20.64920
6.60206 14.3800 0.591717 0.66165 20.58767
6.60206 14.3800 0.591717 0.67941 20.52433
6.60206 14.3800 0.591717 0.69718 20.45250
6.60206 14.3800 0.591717 0.71494 20.38265
6.60206 14.3800 0.591717 0.73270 20.30377
6.60206 14.3800 0.591717 0.75046 20.22134
6.60206 14.3800 0.591717 0.76822 20.13546
6.60206 14.3800 0.591717 0.78598 20.03650
6.60206 14.3800 0.591717 0.80374 19.94412
6.60206 14.3800 0.591717 0.82150 19.83497
6.60206 14.3800 0.591717 0.83926 19.72510
6.60206 14.3800 0.591717 0.85702 19.60703
6.60206 14.3800 0.591717 0.87478 19.47176
6.60206 14.3800 0.591717 0.89254 19.34643
6.60206 14.3800 0.591717 0.91030 19.19167
6.60206 14.3800 0.591717 0.92806 19.04573
6.60206 14.3800 0.591717 0.94582 18.87925
6.60206 14.3800 0.591717 0.96358 18.69371
6.60206 14.3800 0.591717 0.98134 18.52011
6.60206 14.3800 0.591717 0.99910 18.29375
6.60206 14.3800 0.591717 1.01686 18.10297
6.60206 14.3800 0.591717 1.03462 17.86081
6.60206 14.3800 0.591717 1.05238 17.60981
6.60206 14.3800 0.591717 1.07014 17.36274
6.60206 14.3800 0.591717 1.08790 17.02326
6.60206 14.3800 0.591717 1.10567 16.78435
6.60206 14.3800 0.591717 1.12343 16.42278
6.60206 14.3800 0.591717 1.14119 16.09951
6.60206 14.3800 0.591717 1.15895 15.73650
6.60206 14.3800 0.591717 1.17671 15.24354
6.60206 14.3800 0.591717 1.19447 14.94690
6.60206 14.3800 0.591717 1.21223 14.40413
6.60206 14.3800 0.591717 1.22999 14.02227
6.60206 14.3800 0.591717 1.24775 13.47795
6.60206 14.3800 0.591717 1.26551 12.87065
6.60206 14.3800 0.591717 1.28327 12.43056
6.60206 14.3800 0.591717 1.30103 11.63989
6.60206 14.3800 0.762766 -1.52288 19.12722
6.60206 14.3800 0.762766 -1.50512 19.14122
6.60206 14.3800 0.762766 -1.48736 19.17917
6.60206 14.3800 0.762766 -1.46960 19.23174
6.60206 14.3800 0.762766 -1.45184 19.22110
6.60206 14.3800 0.762766 -1.43408 19.21496
6.60206 14.3800 0.762766 -1.41632 19.27101
6.60206 14.3800 0.762766 -1.39856 19.31150
6.60206 14.3800 0.762766 -1.38080 19.33899
6.60206 14.3800 0.762766 -1.36303 19.36156
6.60206 14.3800 0.762766 -1.34527 19.38492
6.60206 14.3800 0.762766 -1.32751 19.42440
6.60206 14.3800 0.762766 -1.30975 19.45452
6.60206 14.3800 0.762766 -1.29199 19.47350
6.60206 14.3800 0.762766 -1.27423 19.50336
6.60206 14.3800 0.762766 -1.25647 19.53610
6.60206 14.3800 0.762766 -1.23871 19.56010
6.60206 14.3800 0.762766 -1.22095 19.58526
6.60206 14.3800 0.762766 -1.20319 19.61281
6.60206 14.3800 0.762766 -1.18543 19.64122
6.60206 14.3800 0.762766 -1.16767 19.66972
6.60206 14.3800 0.762766 -1.14991 19.69693
6.60206 14.3800 0.762766 -1.13215 19.72299
6.60206 14.3800 0.762766 -1.11439 19.74709
6.60206 14.3800 0.762766 -1.09663 19.77308
6.60206 14.3800 0.762766 -1.07887 19.80021
6.60206 14.3800 0.762766 -1.06111 19.82717
6.60206 14.3800 0.762766 -1.04335 19.85335
6.60206 14.3800 0.762766 -1.02559 19.87779
6.60206 14.3800 0.762766 -1.00783 19.90156
6.60206 14.3800 0.762766 -0.99007 19.92471
6.60206 14.3800 0.762766 -0.97231 19.94876
6.60206 14.3800 0.762766 -0.95454 19.97268
6.60206 14.3800 0.762766 -0.93678 19.99584
6.60206 14.3800 0.762766 -0.91902 20.01802
6.60206 14.3800 0.762766 -0.90126 20.03906
6.60206 14.3800 0.762766 -0.88350 20.05931
6.60206 14.3800 0.762766 -0.86574 20.07912
6.60206 14.3800 0.762766 -0.84798 20.09619
6.60206 14.3800 0.762766 -0.83022 20.11169
6.60206 14.3800 0.762766 -0.81246 20.12425
6.60206 14.3800 0.762766 -0.79470 20.13068
6.60206 14.3800 0.762766 -0.77694 20.13386
6.60206 14.3800 0.762766 -0.75918 20.12301
6.60206 14.3800 0.762766 -0.74142 20.09688
6.60206 14.3800 0.762766 -0.72366 20.03861
6.60206 14.3800 0.762766 -0.70590 19.90058
6.60206 14.3800 0.762766 -0.68814 20.00094
6.60206 14.3800 0.762766 -0.67038 20.14155
6.60206 14.3800 0.762766 -0.65262 20.23645
6.60206 14.3800 0.762766 -0.63486 20.30763
6.60206 14.3800 0.762766 -0.61710 20.36745
6.60206 14.3800 0.762766 -0.59934 20.41908
6.60206 14.3800 0.762766 -0.58158 20.46443
6.60206 14.3800 0.762766 -0.56382 20.50639
6.60206 14.3800 0.762766 -0.54605 20.54501
6.60206 14.3800 0.762766 -0.52829 20.58168
6.60206 14.3800 0.762766 -0.51053 20.61657
6.60206 14.3800 0.762766 -0.49277 20.64990
6.60206 14.3800 0.762766 -0.47501 20.68201
6.60206 14.3800 0.762766 -0.45725 20.71323
6.60206 14.3800 0.762766 -0.43949 20.74345
6.60206 14.3800 0.762766 -0.42173 20.77266
6.60206 14.3800 0.762766 -0.40397 20.80107
6.60206 14.3800 0.762766 -0.38621 20.82879
6.60206 14.3800 0.762766 -0.36845 20.85565
6.60206 14.3800 0.762766 -0.35069 20.88184
6.60206 14.3800 0.762766 -0.33293 20.90725
6.60206 14.3800 0.762766 -0.31517 20.93187
6.60206 14.3800 0.762766 -0.29741 20.95586
6.60206 14.3800 0.762766 -0.27965 20.97901
6.60206 14.3800 0.762766 -0.26189 21.00165
6.60206 14.3800 0.762766 -0.24413 21.02335
6.60206 14.3800 0.762766 -0.22637 21.04439
6.60206 14.3800 0.762766 -0.20861 21.06480
6.60206 14.3800 0.762766 -0.19085 21.08415
6.60206 14.3800 0.762766 -0.17309 21.10307
6.60206 14.3800 0.762766 -0.15533 21.12086
6.60206 14.3800 0.762766 -0.13757 21.13805
6.60206 14.3800 0.762766 -0.11980 21.15444
6.60206 14.3800 0.762766 -0.10204 21.16980
6.60206 14.3800 0.762766 -0.08428 21.18477
6.60206 14.3800 0.762766 -0.06652 21.19820
6.60206 14.3800 0.762766 -0.04876 21.21112
6.60206 14.3800 0.762766 -0.03100 21.22302
6.60206 14.3800 0.762766 -0.01324 21.23379
6.60206 14.3800 0.762766 0.00452 21.24408
6.60206 14.3800 0.762766 0.02228 21.25250
6.60206 14.3800 0.762766 0.04004 21.26044
6.60206 14.3800 0.762766 0.05780 21.26700
6.60206 14.3800 0.762766 0.07556 21.27242
6.60206 14.3800 0.762766 0.09332 21.27705
6.60206 14.3800 0.762766 0.11108 21.27978
6.60206 14.3800 0.762766 0.12884 21.28188
6.60206 14.3800 0.762766 0.14660 21.28216
6.60206 14.3800 0.762766 0.16436 21.28128
6.60206 14.3800 0.762766 0.18212 21.27920
6.60206 14.3800 0.762766 0.19988 21.27519
6.60206 14.3800 0.762766 0.21764 21.27028
6.60206 14.3800 0.762766 0.23540 21.26323
6.60206 14.3800 0.762766 0.25316 21.25494
6.60206 14.3800 0.762766 0.27092 21.24499
6.60206 14.3800 0.762766 0.28869 21.23314
6.60206 14.3800 0.762766 0.30645 21.21993
6.60206 14.3800 0.762766 0.32421 21.20446
6.60206 14.3800 0.762766 0.34197 21.18743
6.60206 14.3800 0.762766 0.35973 21.16836
6.60206 14.3800 0.762766 0.37749 21.14737
6.60206 14.3800 0.762766 0.39525 21.12427
6.60206 14.3800 0.762766 0.41301 21.09919
6.60206 14.3800 0.762766 0.43077 21.07177
6.60206 14.3800 0.762766 0.44853 21.04217
6.60206 14.3800 0.762766 0.46629 21.01035
6.60206 14.3800 0.762766 0.48405 20.97553
6.60206 14.3800 0.762766 0.50181 20.93919
6.60206 14.3800 0.762766 0.51957 20.89916
6.60206 14.3800 0.762766 0.53733 20.85732
6.60206 14.3800 0.762766 0.55509 20.81229
6.60206 14.3800 0.762766 0.57285 20.76349
6.60206 14.3800 0.762766 0.59061 20.71341
6.60206 14.3800 0.762766 0.60837 20.65747
6.60206 14.3800 0.762766 0.62613 20.60105
6.60206 14.3800 0.762766 0.64389 20.53927
6.60206 14.3800 0.762766 0.66165 20.47331
6.60206 14.3800 0.762766 0.67941 20.40567
6.60206 14.3800 0.762766 0.69718 20.32862
6.60206 14.3800 0.762766 0.71494 20.25434
6.60206 14.3800 0.762766 0.73270 20.17007
6.60206 14.3800 0.762766 0.75046 20.08226
6.60206 14.3800 0.762766 0.76822 19.99092
6.60206 14.3800 0.762766 0.78598 19.88519
6.60206 14.3800 0.762766 0.80374 19.78750
6.60206 14.3800 0.762766 0.82150 19.67122
6.60206 14.3800 0.762766 0.83926 19.55486
6.60206 14.3800 0.762766 0.85702 19.42965
6.60206 14.3800 0.762766 0.87478 19.28585
6.60206 14.3800 0.762766 0.89254 19.15389
6.60206 14.3800 0.762766 0.91030 18.98952
6.60206 14.3800 0.762766 0.92806 18.83617
6.60206 14.3800 0.762766 0.94582 18.66031
6.60206 14.3800 0.762766 0.96358 18.46468
6.60206 14.3800 0.762766 0.98134 18.28294
6.60206 14.3800 0.762766 0.99910 18.04404
6.60206 14.3800 0.762766 1.01686 17.84604
6.60206 14.3800 0.762766 1.03462 17.59215
6.60206 14.3800 0.762766 1.05238 17.33126
6.60206 14.3800 0.762766 1.07014 17.07480
6.60206 14.3800 0.762766 1.08790 16.72119
6.60206 14.3800 0.762766 1.10567 16.47729
6.60206 14.3800 0.762766 1.12343 16.10349
6.60206 14.3800 0.762766 1.14119 15.77388
6.60206 14.3800 0.762766 1.15895 15.40207
6.60206 14.3800 0.762766 1.17671 14.89942
6.60206 14.3800 0.762766 1.19447 14.60052
6.60206 14.3800 0.762766 1.21223 14.05121
6.60206 14.3800 0.762766 1.22999 13.66857
6.60206 14.3800 0.762766 1.24775 13.12251
6.60206 14.3800 0.762766 1.26551 12.51737
6.60206 14.3800 0.762766 1.28327 12.07969
6.60206 14.3800 0.762766 1.30103 11.29967
6.60206 14.3800 0.898333 -1.52288 19.13971
6.60206 14.3800 0.898333 -1.50512 19.14395
6.60206 14.3800 0.898333 -1.48736 19.16541
6.60206 14.3800 0.898333 -1.46960 19.19893
6.60206 14.3800 0.898333 -1.45184 19.23852
6.60206 14.3800 0.898333 -1.43408 19.27912
6.60206 14.3800 0.898333 -1.41632 19.32558
6.60206 14.3800 0.898333 -1.39856 19.35223
6.60206 14.3800 0.898333 -1.38080 19.36075
6.60206 14.3800 0.898333 -1.36303 19.37607
6.60206 14.3800 0.898333 -1.34527 19.39605
6.60206 14.3800 0.898333 -1.32751 19.43912
6.60206 14.3800 0.898333 -1.30975 19.47281
6.60206 14.3800 0.898333 -1.29199 19.49573
6.60206 14.3800 0.898333 -1.27423 19.51778
6.60206 14.3800 0.898333 -1.25647 19.53942
6.60206 14.3800 0.898333 -1.23871 19.56162
6.60206 14.3800 0.898333 -1.22095 19.58724
6.60206 14.3800 0.898333 -1.20319 19.61917
6.60206 14.3800 0.898333 -1.18543 19.64557
6.60206 14.3800 0.898333 -1.16767 19.66907
6.60206 14.3800 0.898333 -1.14991 19.69725
6.60206 14.3800 0.898333 -1.13215 19.72481
6.60206 14.3800 0.898333 -1.11439 19.75123
6.60206 14.3800 0.898333 -1.09663 19.77603
6.60206 14.3800 0.898333 -1.07887 19.79964
6.60206 14.3800 0.898333 -1.06111 19.82470
6.60206 14.3800 0.898333 -1.04335 19.84976
6.60206 14.3800 0.898333 -1.02559 19.87513
6.60206 14.3800 0.898333 -1.00783 19.90012
6.60206 14.3800 0.898333 -0.99007 19.92475
6.60206 14.3800 0.898333 -0.97231 19.94807
6.60206 14.3800 0.898333 -0.95454 19.97081
6.60206 14.3800 0.898333 -0.93678 19.99272
6.60206 14.3800 0.898333 -0.91902 20.01426
6.60206 14.3800 0.898333 -0.90126 20.03541
6.60206 14.3800 0.898333 -0.88350 20.05532
6.60206 14.3800 0.898333 -0.86574 20.07464
6.60206 14.3800 0.898333 -0.84798 20.09113
6.60206 14.3800 0.898333 -0.83022 20.10569
6.60206 14.3800 0.898333 -0.81246 20.11662
6.60206 14.3800 0.898333 -0.79470 20.12142
6.60206 14.3800 0.898333 -0.77694 20.12290
6.60206 14.3800 0.898333 -0.75918 20.11094
6.60206 14.3800 0.898333 -0.74142 20.08546
6.60206 14.3800 0.898333 -0.72366 20.03349
6.60206 14.3800 0.898333 -0.70590 19.91433
6.60206 14.3800 0.898333 -0.68814 20.00581
6.60206 14.3800 0.898333 -0.67038 20.13104
6.60206 14.3800 0.898333 -0.65262 20.21945
6.60206 14.3800 0.898333 -0.63486 20.28840
6.60206 14.3800 0.898333 -0.61710 20.34726
6.60206 14.3800 0.898333 -0.59934 20.39869
6.60206 14.3800 0.898333 -0.58158 20.44403
6.60206 14.3800 0.898333 -0.56382 20.48599
6.60206 14.3800 0.898333 -0.54605 20.52443
6.60206 14.3800 0.898333 -0.52829 20.56074
6.60206 14.3800 0.898333 -0.51053 20.59507
6.60206 14.3800 0.898333 -0.49277 20.62776
6.60206 14.3800 0.898333 -0.47501 20.65923
6.60206 14.3800 0.898333 -0.45725 20.68917
6.60206 14.3800 0.898333 -0.43949 20.71821
6.60206 14.3800 0.898333 -0.42173 20.74632
6.60206 14.3800 0.898333 -0.40397 20.77336
6.60206 14.3800 0.898333 -0.38621 20.79963
6.60206 14.3800 0.898333 -0.36845 20.82483
6.60206 14.3800 0.898333 -0.35069 20.84939
6.60206 14.3800 0.898333 -0.33293 20.87307
6.60206 14.3800 0.898333 -0.31517 20.89589
6.60206 14.3800 0.898333 -0.29741 20.91807
6.60206 14.3800 0.898333 -0.27965 20.93915
6.60206 14.3800 0.898333 -0.26189 20.95973
6.60206 14.3800 0.898333 -0.24413 20.97924
6.60206 14.3800 0.898333 -0.22637 20.99806
6.60206 14.3800 0.898333 -0.20861 21.01623
6.60206 14.3800 0.898333 -0.19085 21.03320
6.60206 14.3800 0.898333 -0.17309 21.04974
6.60206 14.3800 0.898333 -0.15533 21.06496
6.60206 14.3800 0.898333 -0.13757 21.07954
6.60206 14.3800 0.898333 -0.11980 21.09326
6.60206 14.3800 0.898333 -0.10204 21.10576
6.60206 14.3800 0.898333 -0.08428 21.11784
6.60206 14.3800 0.898333 -0.06652 21.12822
6.60206 14.3800 0.898333 -0.04876 21.13803
6.60206 14.3800 0.898333 -0.03100 21.14664
6.60206 14.3800 0.898333 -0.01324 21.15399
6.60206 14.3800 0.898333 0.00452 21.16077
6.60206 14.3800 0.898333 0.02228 21.16552
6.60206 14.3800 0.898333 0.04004 21.16970
6.60206 14.3800 0.898333 0.05780 21.17228
6.60206 14.3800 0.898333 0.07556 21.17356
6.60206 14.3800 0.898333 0.09332 21.17389
6.60206 14.3800 0.898333 0.11108 21.17210
6.60206 14.3800 0.898333 0.12884 21.16951
6.60206 14.3800 0.898333 0.14660 21.16492
6.60206 14.3800 0.898333 0.16436 21.15898
6.60206 14.3800 0.898333 0.18212 21.15159
6.60206 14.3800 0.898333 0.19988 21.14211
6.60206 14.3800 0.898333 0.21764 21.13142
6.60206 14.3800 0.898333 0.23540 21.11845
6.60206 14.3800 0.898333 0.25316 21.10394
6.60206 14.3800 0.898333 0.27092 21.08749
6.60206 14.3800 0.898333 0.28869 21.06902
6.60206 14.3800 0.898333 0.30645 21.04865
6.60206 14.3800 0.898333 0.32421 21.02612
6.60206 14.3800 0.898333 0.34197 21.00150
6.60206 14.3800 0.898333 0.35973 20.97460
6.60206 14.3800 0.898333 0.37749 20.94563
6.60206 14.3800 0.898333 0.39525 20.91376
6.60206 14.3800 0.898333 0.41301 20.88036
6.60206 14.3800 0.898333 0.43077 20.84370
6.60206 14.3800 0.898333 0.44853 20.80486
6.60206 14.3800 0.898333 0.46629 20.76344
6.60206 14.3800 0.898333 0.48405 20.71812
6.60206 14.3800 0.898333 0.50181 20.67195
6.60206 14.3800 0.898333 0.51957 20.62067
6.60206 14.3800 0.898333 0.53733 20.56806
6.60206 14.3800 0.898333 0.55509 20.51149
6.60206 14.3800 0.898333 0.57285 20.45027
6.60206 14.3800 0.898333 0.59061 20.38852
6.60206 14.3800 0.898333 0.60837 20.31878
6.60206 14.3800 0.898333 0.62613 20.25002
6.60206 14.3800 0.898333 0.64389 20.17420
6.60206 14.3800 0.898333 0.66165 20.09369
6.60206 14.3800 0.898333 0.67941 20.01210
6.60206 14.3800 0.898333 0.69718 19.91793
6.60206 14.3800 0.898333 0.71494 19.82981
6.60206 14.3800 0.898333 0.73270 19.72833
6.60206 14.3800 0.898333 0.75046 19.62385
6.60206 14.3800 0.898333 0.76822 19.51580
6.60206 14.3800 0.898333 0.78598 19.38933
6.60206 14.3800 0.898333 0.80374 19.27653
6.60206 14.3800 0.898333 0.82150 19.13947
6.60206 14.3800 0.898333 0.83926 19.00541
6.60206 14.3800 0.898333 0.85702 18.86102
6.60206 14.3800 0.898333 0.87478 18.69511
6.60206 14.3800 0.898333 0.89254 18.54763
6.60206 14.3800 0.898333 0.91030 18.36081
6.60206 14.3800 0.898333 0.92806 18.19269
6.60206 14.3800 0.898333 0.94582 17.99857
6.60206 14.3800 0.898333 0.96358 17.78616
6.60206 14.3800 0.898333 0.98134 17.59305
6.60206 14.3800 0.898333 0.99910 17.33898
6.60206 14.3800 0.898333 1.01686 17.13606
6.60206 14.3800 0.898333 1.03462 16.87508
6.60206 14.3800 0.898333 1.05238 16.61321
6.60206 14.3800 0.898333 1.07014 16.35811
6.60206 14.3800 0.898333 1.08790 16.01266
6.60206 14.3800 0.898333 1.10567 15.77541
6.60206 14.3800 0.898333 1.12343 15.41865
6.60206 14.3800 0.898333 1.14119 15.10348
6.60206 14.3800 0.898333 1.15895 14.75334
6.60206 14.3800 0.898333 1.17671 14.28558
6.60206 14.3800 0.898333 1.19447 13.99929
6.60206 14.3800 0.898333 1.21223 13.49239
6.60206 14.3800 0.898333 1.22999 13.12624
6.60206 14.3800 0.898333 1.24775 12.62248
6.60206 14.3800 0.898333 1.26551 12.05381
6.60206 14.3800 0.898333 1.28327 11.64290
6.60206 14.3800 0.898333 1.30103 10.91935
6.60206 14.3800 0.980145 -1.52288 19.17107
6.60206 14.3800 0.980145 -1.50512 19.20067
6.60206 14.3800 0.980145 -1.48736 19.21506
6.60206 14.3800 0.980145 -1.46960 19.21835
6.60206 14.3800 0.980145 -1.45184 19.24556
6.60206 14.3800 0.980145 -1.43408 19.27443
6.60206 14.3800 0.980145 -1.41632 19.29866
6.60206 14.3800 0.980145 -1.39856 19.31875
6.60206 14.3800 0.980145 -1.38080 19.33487
6.60206 14.3800 0.980145 -1.36303 19.36672
6.60206 14.3800 0.980145 -1.34527 19.39919
6.60206 14.3800 0.980145 -1.32751 19.41406
6.60206 14.3800 0.980145 -1.30975 19.43728
6.60206 14.3800 0.980145 -1.29199 19.47124
6.60206 14.3800 0.980145 -1.27423 19.49479
6.60206 14.3800 0.980145 -1.25647 19.51496
6.60206 14.3800 0.980145 -1.23871 19.54661
6.60206 14.3800 0.980145 -1.22095 19.57367
6.60206 14.3800 0.980145 -1.20319 19.59333
6.60206 14.3800 0.980145 -1.18543 19.61477
6.60206 14.3800 0.980145 -1.16767 19.63703
6.60206 14.3800 0.980145 -1.14991 19.66352
6.60206 14.3800 0.980145 -1.13215 19.69047
6.60206 14.3800 0.980145 -1.11439 19.71895
6.60206 14.3800 0.980145 -1.09663 19.74493
6.60206 14.3800 0.980145 -1.07887 19.76911
6.60206 14.3800 0.980145 -1.06111 19.79441
6.60206 14.3800 0.980145 -1.04335 19.81957
6.60206 14.3800 0.980145 -1.02559 19.84466
6.60206 14.3800 0.980145 -1.00783 19.86921
6.60206 14.3800 0.980145 -0.99007 19.89325
6.60206 14.3800 0.980145 -0.97231 19.91652
6.60206 14.3800 0.980145 -0.95454 19.93934
6.60206 14.3800 0.980145 -0.93678 19.96137
6.60206 14.3800 0.980145 -0.91902 19.98243
6.60206 14.3800 0.980145 -0.90126 20.00231
6.60206 14.3800 0.980145 -0.88350 20.02018
6.60206 14.3800 0.980145 -0.86574 20.03720
6.60206 14.3800 0.980145 -0.84798 20.05025
6.60206 14.3800 0.980145 -0.83022 20.06147
6.60206 14.3800 0.980145 -0.81246 20.06906
6.60206 14.3800 0.980145 -0.79470 20.07168
6.60206 14.3800 0.980145 -0.77694 20.07157
6.60206 14.3800 0.980145 -0.75918 20.06301
6.60206 14.3800 0.980145 -0.74142 20.04711
6.60206 14.3800 0.980145 -0.72366 20.01757
6.60206 14.3800 0.980145 -0.70590 19.95257
6.60206 14.3800 0.980145 -0.68814 20.01705
6.60206 14.3800 0.980145 -0.67038 20.10427
6.60206 14.3800 0.980145 -0.65262 20.17195
6.60206 14.3800 0.980145 -0.63486 20.22957
6.60206 14.3800 0.980145 -0.61710 20.28125
6.60206 14.3800 0.980145 -0.59934 20.32829
6.60206 14.3800 0.980145 -0.58158 20.37124
6.60206 14.3800 0.980145 -0.56382 20.41148
6.60206 14.3800 0.980145 -0.54605 20.44883
6.60206 14.3800 0.980145 -0.52829 20.48419
6.60206 14.3800 0.980145 -0.51053 20.51766
6.60206 14.3800 0.980145 -0.49277 20.54935
6.60206 14.3800 0.980145 -0.47501 20.57980
6.60206 14.3800 0.980145 -0.45725 20.60852
6.60206 14.3800 0.980145 -0.43949 20.63621
6.60206 14.3800 0.980145 -0.42173 20.66266
6.60206 14.3800 0.980145 -0.40397 20.68791
6.60206 14.3800 0.980145 -0.38621 20.71240
6.60206 14.3800 0.980145 -0.36845 20.73540
6.60206 14.3800 0.980145 -0.35069 20.75774
6.60206 14.3800 0.980145 -0.33293 20.77894
6.60206 14.3800 0.980145 -0.31517 20.79915
6.60206 14.3800 0.980145 -0.29741 20.81866
6.60206 14.3800 0.980145 -0.27965 20.83672
6.60206 14.3800 0.980145 -0.26189 20.85427
6.60206 14.3800 0.980145 -0.24413 20.87049
6.60206 14.3800 0.980145 -0.22637 20.88584
6.60206 14.3800 0.980145 -0.20861 20.90036
6.60206 14.3800 0.980145 -0.19085 20.91340
6.60206 14.3800 0.980145 -0.17309 20.92596
6.60206 14.3800 0.980145 -0.15533 20.93680
6.60206 14.3800 0.980145 -0.13757 20.94686
6.60206 14.3800 0.980145 -0.11980 20.95580
6.60206 14.3800 0.980145 -0.10204 20.96318
6.60206 14.3800 0.980145 -0.08428 20.97001
6.60206 14.3800 0.980145 -0.06652 20.97463
6.60206 14.3800 0.980145 -0.04876 20.97850
6.60206 14.3800 0.980145 -0.03100 20.98081
6.60206 14.3800 0.980145 -0.01324 20.98150
6.60206 14.3800 0.980145 0.00452 20.98131
6.60206 14.3800 0.980145 0.02228 20.97858
6.60206 14.3800 0.980145 0.04004 20.97496
6.60206 14.3800 0.980145 0.05780 20.96927
6.60206 14.3800 0.980145 0.07556 20.96188
6.60206 14.3800 0.980145 0.09332 20.95301
6.60206 14.3800 0.980145 0.11108 20.94163
6.60206 14.3800 0.980145 0.12884 20.92885
6.60206 14.3800 0.980145 0.14660 20.91361
6.60206 14.3800 0.980145 0.16436 20.89648
6.60206 14.3800 0.980145 0.18212 20.87717
6.60206 14.3800 0.980145 0.19988 20.85550
6.60206 14.3800 0.980145 0.21764 20.83158
6.60206 14.3800 0.980145 0.23540 20.80523
6.60206 14.3800 0.980145 0.25316 20.77642
6.60206 14.3800 0.980145 0.27092 20.74487
6.60206 14.3800 0.980145 0.28869 20.71110
6.60206 14.3800 0.980145 0.30645 20.67371
6.60206 14.3800 0.980145 0.32421 20.63481
6.60206 14.3800 0.980145 0.34197 20.59211
6.60206 14.3800 0.980145 0.35973 20.54663
6.60206 14.3800 0.980145 0.37749 20.49872
6.60206 14.3800 0.980145 0.39525 20.44550
6.60206 14.3800 0.980145 0.41301 20.39265
6.60206 14.3800 0.980145 0.43077 20.33361
6.60206 14.3800 0.980145 0.44853 20.27286
6.60206 14.3800 0.980145 0.46629 20.20868
6.60206 14.3800 0.980145 0.48405 20.13815
6.60206 14.3800 0.980145 0.50181 20.06953
6.60206 14.3800 0.980145 0.51957 19.99168
6.60206 14.3800 0.980145 0.53733 19.91510
6.60206 14.3800 0.980145 0.55509 19.83268
6.60206 14.3800 0.980145 0.57285 19.74417
6.60206 14.3800 0.980145 0.59061 19.65846
6.60206 14.3800 0.980145 0.60837 19.55981
6.60206 14.3800 0.980145 0.62613 19.46814
6.60206 14.3800 0.980145 0.64389 19.36620
6.60206 14.3800 0.980145 0.66165 19.26083
6.60206 14.3800 0.980145 0.67941 19.15772
6.60206 14.3800 0.980145 0.69718 19.03808
6.60206 14.3800 0.980145 0.71494 18.93435
6.60206 14.3800 0.980145 0.73270 18.81408
6.60206 14.3800 0.980145 0.75046 18.69637
6.60206 14.3800 0.980145 0.76822 18.57858
6.60206 14.3800 0.980145 0.78598 18.44426
6.60206 14.3800 0.980145 0.80374 18.33271
6.60206 14.3800 0.980145 0.82150 18.19968
6.60206 14.3800 0.980145 0.83926 18.07676
6.60206 14.3800 0.980145 0.85702 17.94870
6.60206 14.3800 0.980145 0.87478 17.80877
6.60206 14.3800 0.980145 0.89254 17.68663
6.60206 14.3800 0.980145 0.91030 17.53977
6.60206 14.3800 0.980145 0.92806 17.40680
6.60206 14.3800 0.980145 0.94582 17.25854
6.60206 14.3800 0.980145 0.96358 17.09789
6.60206 14.3800 0.980145 0.98134 16.94741
6.60206 14.3800 0.980145 0.99910 16.75829
6.60206 14.3800 0.980145 1.01686 16.59333
6.60206 14.3800 0.980145 1.03462 16.39138
6.60206 14.3800 0.980145 1.05238 16.17874
6.60206 14.3800 0.980145 1.07014 15.96870
6.60206 14.3800 0.980145 1.08790 15.68800
